datetime,ask,askVolume,average,baseVolume,bid,bidVolume,change,close,high,last,low,open,percentage,previousClose,quoteVolume,redd_sent,symbol,timestamp,twi_sent,vwap
2021-03-14T06:31:03.760Z,60555.1,,,7078.49900513,60526.6,,,60526.7,61724.6,60526.7,56706.0,61174.9,,,424953308.16407514,0.329008695652174,BTC/USD,1615703463760.0,0.117864,60034.38128
2021-03-14T06:36:20.382Z,60750.1,,,7092.06975092,60750.0,,223.3000000000029,60750.0,61724.6,60750.0,56731.3,61174.9,0.0036892809289124084,,425798602.5525521,0.33538958333333335,BTC/USD,1615703780382.0,0.1325326,60038.69357
2021-03-14T06:41:37.046Z,60871.8,,,7097.83446416,60871.7,,122.09999999999854,60872.1,61724.6,60872.1,56773.6,61174.9,0.002009876543209943,,426155252.45031893,0.33538958333333335,BTC/USD,1615704097046.0,0.1229246,60040.1791
2021-03-14T06:46:54.251Z,60750.1,,,7099.44745596,60750.0,,-122.09999999999854,60750.0,61724.6,60750.0,56773.6,61174.9,-0.0020058450423100505,,426264925.82340306,0.3449571428571429,BTC/USD,1615704414251.0,0.1177774,60041.98615
2021-03-14T06:52:13.125Z,60890.0,,,7104.11395176,60889.9,,140.0,60890.0,61724.6,60890.0,56773.6,61174.9,0.002304526748971192,,426576310.7078788,0.3449571428571429,BTC/USD,1615704733125.0,0.12206360000000001,60046.37786
2021-03-14T06:57:29.125Z,60890.1,,,7105.78263434,60890.0,,0.09999999999854481,60890.1,61724.6,60890.1,56773.6,61174.9,1.642305797355803e-06,,426697357.7741441,0.3528560000000001,BTC/USD,1615705049125.0,0.12176000000000001,60049.31191
2021-03-14T07:02:45.593Z,60805.0,,,7107.37493597,60804.9,,-85.09999999999854,60805.0,61724.6,60805.0,56773.6,61174.9,-0.0013975999382493942,,426812245.54100144,0.33983265306122457,BTC/USD,1615705365593.0,0.1241734,60052.02334
2021-03-14T07:08:04.059Z,60866.2,,,7121.47521426,60866.1,,61.099999999998545,60866.1,61724.6,60866.1,56773.6,61174.9,0.0010048515747060893,,427677702.8291396,0.33458000000000004,BTC/USD,1615705684059.0,0.1714156,60054.65019
2021-03-14T07:13:21.144Z,60833.1,,,7119.22682001,60833.0,,13.400000000001455,60879.5,61724.6,60879.5,56773.6,61174.9,0.0002201553902747566,,427554385.5048943,0.3340367346938776,BTC/USD,1615706001144.0,0.1299956,60056.29492
2021-03-14T07:18:37.815Z,60612.2,,,7127.5888824,60612.1,,-257.0,60622.5,61724.6,60622.5,56773.6,61174.9,-0.004221453855567159,,428065153.6953184,0.33992857142857147,BTC/USD,1615706317815.0,0.1465786,60057.49781
2021-03-14T07:23:54.889Z,60782.4,,,7137.17183733,60782.3,,161.5,60784.0,61724.6,60784.0,56784.0,61174.9,0.0026640273825724314,,428650615.50580335,0.33992857142857147,BTC/USD,1615706634889.0,0.14317080000000001,60058.88961
2021-03-14T07:29:11.368Z,60841.3,,,7145.00753773,60841.2,,56.0,60840.0,61724.6,60840.0,56819.2,61174.9,0.0009212950776520401,,429130253.76172537,0.3712705882352942,BTC/USD,1615706951368.0,0.2119854,60060.1541
2021-03-14T07:34:29.555Z,60826.0,,,7145.50031435,60825.9,,-14.099999999998545,60825.9,61724.6,60825.9,56855.0,61174.9,-0.0002317554240630626,,429171277.01410717,0.3712705882352942,BTC/USD,1615707269555.0,0.1620634,60061.75329
2021-03-14T07:39:46.343Z,60728.8,,,7153.60332338,60724.2,,-88.20000000000437,60737.7,61724.6,60737.7,57027.4,61174.9,-0.0014500401966925924,,429673986.235444,0.36449803921568635,BTC/USD,1615707586343.0,0.1178134,60063.99388
2021-03-14T07:45:03.743Z,60728.9,,,7147.32052073,60728.8,,-8.89999999999418,60728.8,61724.6,60728.8,57080.2,61174.9,-0.00014653172576495344,,429332131.40855867,0.3664333333333334,BTC/USD,1615707903743.0,0.1344182,60068.96293
2021-03-14T07:50:20.892Z,60634.7,,,7151.70553682,60632.3,,-88.60000000000582,60640.2,61724.6,60640.2,57082.4,61174.9,-0.0014589453438896838,,429606581.2303714,0.3890176470588235,BTC/USD,1615708220892.0,0.1504932,60070.50752
2021-03-14T07:55:38.759Z,60600.1,,,7149.63954529,60600.0,,-28.099999999998545,60612.1,61724.6,60612.1,57099.9,61174.9,-0.0004633889729914742,,429505836.37390417,0.3890176470588235,BTC/USD,1615708538759.0,0.1605794,60073.77486
2021-03-14T08:00:56.222Z,60516.3,,,7182.36278713,60512.1,,-101.5,60510.6,61724.6,60510.6,57099.9,61174.9,-0.0016745831277913403,,431566680.0502274,0.3662019230769232,BTC/USD,1615708856222.0,0.15901679999999999,60087.00658
2021-03-14T08:06:13.369Z,60478.1,,,7160.07199012,60478.0,,-32.5,60478.1,61724.6,60478.1,57099.9,61174.9,-0.000537095979877944,,430374960.6047233,0.3662019230769232,BTC/USD,1615709173369.0,0.16468560000000002,60107.63037
2021-03-14T08:11:31.178Z,60586.8,,,7139.37635023,60583.4,,105.30000000000291,60583.4,61724.6,60583.4,57099.9,61174.9,0.001741126126647563,,429208783.02066237,0.3662019230769232,BTC/USD,1615709491178.0,0.160356,60118.52604
2021-03-14T08:16:48.627Z,60650.5,,,7143.70920574,60650.3,,69.40000000000146,60652.8,61724.6,60652.8,57099.9,61174.9,0.0011455283130361593,,429482922.25036955,0.3662019230769232,BTC/USD,1615709808627.0,0.1063128,60120.43742
2021-03-14T08:22:05.571Z,60513.3,,,7140.21568881,60513.2,,-127.0,60525.8,61724.6,60525.8,57099.9,61174.9,-0.0020938851957370552,,429304157.84591585,0.3690867924528302,BTC/USD,1615710125571.0,0.1252908,60124.81647
2021-03-14T08:27:22.603Z,60746.3,,,7138.46276545,60746.2,,222.0,60747.8,61724.6,60747.8,57099.9,61174.9,0.0036678573434800743,,429223177.83572936,0.3592480769230769,BTC/USD,1615710442603.0,0.1198462,60128.23656
2021-03-14T08:32:45.711Z,60645.7,,,7125.67353141,60645.6,,-116.40000000000146,60631.4,61724.6,60631.4,57099.9,61174.9,-0.0019161187730255547,,428502664.61969995,0.37601730769230773,BTC/USD,1615710765711.0,0.1741292,60135.04025
2021-03-14T08:38:02.960Z,60594.0,,,7122.23738844,60593.9,,-37.5,60593.9,61724.6,60593.9,57099.9,61174.9,-0.000618491408742039,,428314062.1102879,0.35448,BTC/USD,1615711082960.0,0.12473580000000001,60137.57177
2021-03-14T08:43:21.388Z,60680.0,,,7118.78841146,60679.9,,73.40000000000146,60667.3,61724.6,60667.3,57241.7,61174.9,0.0012113430559841376,,428125587.9054978,0.3828673469387756,BTC/USD,1615711401388.0,0.1624296,60140.23218
2021-03-14T08:48:38.519Z,60764.1,,,7121.73519593,60764.0,,103.79999999999563,60771.1,61724.6,60771.1,57247.5,61174.9,0.0017109711492022672,,428320437.4934467,0.39110599999999995,BTC/USD,1615711718519.0,0.1503338,60142.7076
2021-03-14T08:53:55.647Z,60720.1,,,7114.78825907,60720.0,,-44.5,60726.6,61724.6,60726.6,57247.5,61174.9,-0.0007322559571901754,,427928021.72668207,0.413365306122449,BTC/USD,1615712035647.0,0.14978160000000001,60146.27648
2021-03-14T08:59:13.249Z,60757.2,,,7113.85017403,60756.4,,33.599999999998545,60760.2,61724.6,60760.2,57247.5,61174.9,0.000553299542539909,,427885059.23586476,0.40308000000000005,BTC/USD,1615712353249.0,0.1367606,60148.16854
2021-03-14T09:04:30.685Z,60768.7,,,7110.1077368,60768.6,,8.400000000001455,60768.6,61724.6,60768.6,57247.5,61174.9,0.00013824839286247226,,427682082.30183816,0.40308000000000005,BTC/USD,1615712670685.0,0.1561626,60151.28014
2021-03-14T09:09:47.458Z,60891.6,,,7106.53343372,60891.5,,118.20000000000437,60886.8,61724.6,60886.8,57247.5,61174.9,0.0019450834806133965,,427487135.3328351,0.39517647058823535,BTC/USD,1615712987458.0,0.1405258,60154.10176
2021-03-14T09:15:04.412Z,60900.1,,,7108.16231732,60900.0,,13.19999999999709,60900.0,61724.6,60900.0,57251.7,61174.9,0.00021679575868649437,,427593457.023818,0.39723200000000003,BTC/USD,1615713304412.0,0.1421312,60155.27473
2021-03-14T09:20:24.361Z,60852.5,,,7115.27390499,60852.2,,-50.900000000001455,60849.1,61724.6,60849.1,57251.7,61174.9,-0.0008357963875205154,,428030225.19432515,0.38566326530612255,BTC/USD,1615713624361.0,0.1400064,60156.53521
2021-03-14T09:25:41.605Z,60825.9,,,7113.86088145,60825.8,,-23.19999999999709,60825.9,61724.6,60825.9,57251.7,61174.9,-0.0003812710459151214,,427958391.34642065,0.3710375000000001,BTC/USD,1615713941605.0,0.1306942,60158.38635
2021-03-14T09:30:59.273Z,60952.6,,,7112.84896936,60952.5,,126.59999999999854,60952.5,61724.6,60952.5,57251.7,61174.9,0.002081350214300226,,427923670.00910455,0.3684234042553192,BTC/USD,1615714259273.0,0.1256586,60162.06331
2021-03-14T09:36:17.228Z,61011.3,,,7120.98409223,61011.2,,66.19999999999709,61018.7,61724.6,61018.7,57251.7,61174.9,0.0010860916287271927,,428432920.74837655,0.37643260869565226,BTC/USD,1615714577228.0,0.1258008,60164.84733
2021-03-14T09:41:34.997Z,60990.1,,,7128.81460971,60990.0,,-24.69999999999709,60994.0,61724.6,60994.0,57306.8,61174.9,-0.0004047939402183065,,428930051.2617215,0.384804347826087,BTC/USD,1615714894997.0,0.1184096,60168.49571
2021-03-14T09:46:53.688Z,60991.9,,,7131.59473053,60991.8,,-2.099999999998545,60991.9,61724.6,60991.9,57306.8,61174.9,-3.4429616027731313e-05,,429114410.3279501,0.38845652173913053,BTC/USD,1615715213688.0,0.1360104,60170.89116
2021-03-14T09:52:10.893Z,61000.2,,,7130.80402647,61000.1,,8.299999999995634,61000.2,61724.6,61000.2,57338.5,61174.9,0.00013608364389372518,,429072689.4893631,0.38845652173913053,BTC/USD,1615715530893.0,0.1405628,60171.71246
